id,ticket_id,priority,status,category,subject,description,created_date,resolved_date,assigned_to,created_at
561,TCK-00561,High,Open,Hardware,Hardware issue #561,Hardware ticket with high priority; currently open.,2024-07-23,,,2024-07-23 15:04:09
562,TCK-00562,Critical,Closed,Security,Security issue #562,Security ticket with critical priority; currently closed.,2024-01-14,2024-01-27,charlie.khan,2024-01-14 14:12:22
563,TCK-00563,Low,Open,Hardware,Hardware issue #563,Hardware ticket with low priority; currently open.,2024-02-13,,alice.smith,2024-02-13 15:16:42
564,TCK-00564,Medium,In Progress,Security,Security issue #564,Security ticket with medium priority; currently in progress.,2024-03-27,,charlie.khan,2024-03-27 15:37:50
565,TCK-00565,Low,Open,Hardware,Hardware issue #565,Hardware ticket with low priority; currently open.,2024-09-14,,ivan.ali,2024-09-14 13:16:21
566,TCK-00566,High,Closed,Access,Access issue #566,Access ticket with high priority; currently closed.,2024-07-02,2024-07-06,frank.wong,2024-07-02 15:46:06
567,TCK-00567,High,Closed,Software,Software issue #567,Software ticket with high priority; currently closed.,2024-04-26,2024-04-28,charlie.khan,2024-04-26 16:27:41
568,TCK-00568,Critical,Resolved,Software,Software issue #568,Software ticket with critical priority; currently resolved.,2024-05-13,2024-05-17,charlie.khan,2024-05-13 16:31:22
569,TCK-00569,High,Open,Network,Network issue #569,Network ticket with high priority; currently open.,2024-08-26,,alice.smith,2024-08-26 08:13:55
570,TCK-00570,Medium,Open,Network,Network issue #570,Network ticket with medium priority; currently open.,2024-06-03,,diana.lee,2024-06-03 13:30:36
571,TCK-00571,High,In Progress,Other,Other issue #571,Other ticket with high priority; currently in progress.,2024-05-17,,heidi.ng,2024-05-17 11:57:00
572,TCK-00572,Low,Closed,Software,Software issue #572,Software ticket with low priority; currently closed.,2024-10-15,2024-10-28,alice.smith,2024-10-15 14:42:43
573,TCK-00573,Medium,On Hold,Access,Access issue #573,Access ticket with medium priority; currently on hold.,2024-10-09,,grace.patel,2024-10-09 16:38:24
574,TCK-00574,Medium,Closed,Access,Access issue #574,Access ticket with medium priority; currently closed.,2024-09-11,2024-09-18,heidi.ng,2024-09-11 17:26:42
575,TCK-00575,Medium,Closed,Access,Access issue #575,Access ticket with medium priority; currently closed.,2024-05-10,2024-05-13,frank.wong,2024-05-10 11:20:58
576,TCK-00576,Critical,Open,Security,Security issue #576,Security ticket with critical priority; currently open.,2024-06-09,,grace.patel,2024-06-09 13:55:56
577,TCK-00577,High,Closed,Hardware,Hardware issue #577,Hardware ticket with high priority; currently closed.,2024-06-30,2024-07-29,diana.lee,2024-06-30 09:28:52
578,TCK-00578,Medium,Closed,Hardware,Hardware issue #578,Hardware ticket with medium priority; currently closed.,2024-03-10,2024-03-18,alice.smith,2024-03-10 15:42:54
579,TCK-00579,High,Resolved,Security,Security issue #579,Security ticket with high priority; currently resolved.,2024-10-12,2024-10-18,grace.patel,2024-10-12 10:40:14
580,TCK-00580,High,Open,Other,Other issue #580,Other ticket with high priority; currently open.,2024-12-23,,grace.patel,2024-12-23 18:45:08
581,TCK-00581,Medium,Closed,Other,Other issue #581,Other ticket with medium priority; currently closed.,2024-12-21,2025-01-17,ivan.ali,2024-12-21 11:36:12
582,TCK-00582,Low,Open,Security,Security issue #582,Security ticket with low priority; currently open.,2024-05-06,,,2024-05-06 17:44:13
583,TCK-00583,High,Open,Security,Security issue #583,Security ticket with high priority; currently open.,2024-06-26,,grace.patel,2024-06-26 14:49:13
584,TCK-00584,Critical,Closed,Hardware,Hardware issue #584,Hardware ticket with critical priority; currently closed.,2024-10-10,2024-10-29,ivan.ali,2024-10-10 12:10:44
585,TCK-00585,Low,Resolved,Security,Security issue #585,Security ticket with low priority; currently resolved.,2024-12-14,2024-12-30,diana.lee,2024-12-14 10:25:36
586,TCK-00586,Critical,Closed,Access,Access issue #586,Access ticket with critical priority; currently closed.,2024-07-18,2024-07-25,ivan.ali,2024-07-18 15:34:30
587,TCK-00587,Medium,Open,Software,Software issue #587,Software ticket with medium priority; currently open.,2024-02-21,,eve.owens,2024-02-21 18:47:27
588,TCK-00588,Medium,In Progress,Access,Access issue #588,Access ticket with medium priority; currently in progress.,2024-04-20,,grace.patel,2024-04-20 17:08:35
589,TCK-00589,Medium,Closed,Hardware,Hardware issue #589,Hardware ticket with medium priority; currently closed.,2024-09-13,2024-09-30,eve.owens,2024-09-13 17:01:49
590,TCK-00590,High,Resolved,Security,Security issue #590,Security ticket with high priority; currently resolved.,2024-05-05,2024-05-19,judy.chen,2024-05-05 11:15:34
591,TCK-00591,Medium,Closed,Security,Security issue #591,Security ticket with medium priority; currently closed.,2024-05-11,2024-05-11,eve.owens,2024-05-11 16:31:30
592,TCK-00592,High,Closed,Other,Other issue #592,Other ticket with high priority; currently closed.,2024-02-18,2024-02-27,frank.wong,2024-02-18 18:46:51
593,TCK-00593,High,On Hold,Network,Network issue #593,Network ticket with high priority; currently on hold.,2024-02-22,,diana.lee,2024-02-22 13:30:28
594,TCK-00594,Critical,Resolved,Network,Network issue #594,Network ticket with critical priority; currently resolved.,2024-08-28,2024-09-02,frank.wong,2024-08-28 12:40:26
595,TCK-00595,Low,Closed,Network,Network issue #595,Network ticket with low priority; currently closed.,2024-01-27,2024-02-25,heidi.ng,2024-01-27 12:18:42
596,TCK-00596,Critical,Open,Access,Access issue #596,Access ticket with critical priority; currently open.,2024-01-12,,eve.owens,2024-01-12 18:10:08
597,TCK-00597,High,In Progress,Other,Other issue #597,Other ticket with high priority; currently in progress.,2024-04-26,,eve.owens,2024-04-26 18:24:10
598,TCK-00598,Low,Closed,Access,Access issue #598,Access ticket with low priority; currently closed.,2024-07-08,2024-07-18,alice.smith,2024-07-08 13:34:19
599,TCK-00599,Medium,Open,Network,Network issue #599,Network ticket with medium priority; currently open.,2024-10-06,,heidi.ng,2024-10-06 18:28:32
600,TCK-00600,Low,Open,Other,Other issue #600,Other ticket with low priority; currently open.,2024-04-23,,diana.lee,2024-04-23 08:34:35
601,TCK-00601,Medium,Open,Security,Security issue #601,Security ticket with medium priority; currently open.,2024-12-19,,frank.wong,2024-12-19 18:18:05
602,TCK-00602,Critical,Resolved,Security,Security issue #602,Security ticket with critical priority; currently resolved.,2024-09-19,2024-10-05,bob.jones,2024-09-19 17:31:25
603,TCK-00603,Low,Closed,Hardware,Hardware issue #603,Hardware ticket with low priority; currently closed.,2024-01-16,2024-01-17,charlie.khan,2024-01-16 09:19:30
604,TCK-00604,Medium,Open,Security,Security issue #604,Security ticket with medium priority; currently open.,2024-02-13,,charlie.khan,2024-02-13 15:10:22
605,TCK-00605,High,In Progress,Hardware,Hardware issue #605,Hardware ticket with high priority; currently in progress.,2024-05-07,,ivan.ali,2024-05-07 12:36:30
606,TCK-00606,Medium,Resolved,Other,Other issue #606,Other ticket with medium priority; currently resolved.,2024-04-06,2024-04-13,bob.jones,2024-04-06 12:44:10
607,TCK-00607,Medium,Open,Network,Network issue #607,Network ticket with medium priority; currently open.,2024-12-17,,eve.owens,2024-12-17 16:43:09
608,TCK-00608,Low,Resolved,Access,Access issue #608,Access ticket with low priority; currently resolved.,2024-05-07,2024-05-13,charlie.khan,2024-05-07 10:51:37
609,TCK-00609,Low,Closed,Software,Software issue #609,Software ticket with low priority; currently closed.,2024-12-28,2025-01-01,alice.smith,2024-12-28 11:28:24
610,TCK-00610,Low,Closed,Other,Other issue #610,Other ticket with low priority; currently closed.,2024-05-24,2024-05-28,eve.owens,2024-05-24 13:10:15
611,TCK-00611,High,Resolved,Hardware,Hardware issue #611,Hardware ticket with high priority; currently resolved.,2024-07-26,2024-08-16,grace.patel,2024-07-26 09:22:35
612,TCK-00612,Critical,In Progress,Software,Software issue #612,Software ticket with critical priority; currently in progress.,2024-11-01,,eve.owens,2024-11-01 11:37:57
613,TCK-00613,High,In Progress,Security,Security issue #613,Security ticket with high priority; currently in progress.,2024-01-03,,judy.chen,2024-01-03 08:10:38
614,TCK-00614,Medium,Resolved,Other,Other issue #614,Other ticket with medium priority; currently resolved.,2024-05-01,2024-05-30,bob.jones,2024-05-01 13:37:35
615,TCK-00615,Critical,Closed,Network,Network issue #615,Network ticket with critical priority; currently closed.,2024-04-12,2024-04-28,bob.jones,2024-04-12 13:47:14
616,TCK-00616,Medium,Open,Hardware,Hardware issue #616,Hardware ticket with medium priority; currently open.,2024-03-31,,frank.wong,2024-03-31 18:42:29
617,TCK-00617,High,Closed,Security,Security issue #617,Security ticket with high priority; currently closed.,2024-09-20,2024-10-03,alice.smith,2024-09-20 13:33:27
618,TCK-00618,Medium,Resolved,Software,Software issue #618,Software ticket with medium priority; currently resolved.,2024-05-06,2024-05-14,bob.jones,2024-05-06 08:27:09
619,TCK-00619,High,Closed,Access,Access issue #619,Access ticket with high priority; currently closed.,2024-08-31,2024-09-01,frank.wong,2024-08-31 08:44:38
620,TCK-00620,Low,In Progress,Software,Software issue #620,Software ticket with low priority; currently in progress.,2024-02-15,,frank.wong,2024-02-15 15:39:41
621,TCK-00621,Medium,Open,Security,Security issue #621,Security ticket with medium priority; currently open.,2024-12-04,,,2024-12-04 15:39:38
622,TCK-00622,Medium,Resolved,Hardware,Hardware issue #622,Hardware ticket with medium priority; currently resolved.,2024-01-17,2024-02-05,judy.chen,2024-01-17 18:51:41
623,TCK-00623,Critical,Open,Security,Security issue #623,Security ticket with critical priority; currently open.,2024-04-14,,alice.smith,2024-04-14 08:06:14
624,TCK-00624,Medium,Open,Software,Software issue #624,Software ticket with medium priority; currently open.,2024-06-07,,alice.smith,2024-06-07 09:13:07
625,TCK-00625,Medium,Closed,Software,Software issue #625,Software ticket with medium priority; currently closed.,2024-07-19,2024-07-26,eve.owens,2024-07-19 11:40:14
626,TCK-00626,High,Open,Access,Access issue #626,Access ticket with high priority; currently open.,2024-03-12,,frank.wong,2024-03-12 16:05:41
627,TCK-00627,Medium,In Progress,Security,Security issue #627,Security ticket with medium priority; currently in progress.,2024-04-11,,judy.chen,2024-04-11 13:13:15
628,TCK-00628,Medium,Resolved,Network,Network issue #628,Network ticket with medium priority; currently resolved.,2024-06-22,2024-07-22,diana.lee,2024-06-22 17:16:43
629,TCK-00629,Medium,Closed,Hardware,Hardware issue #629,Hardware ticket with medium priority; currently closed.,2024-07-13,2024-07-18,charlie.khan,2024-07-13 11:25:59
630,TCK-00630,Critical,In Progress,Security,Security issue #630,Security ticket with critical priority; currently in progress.,2024-06-30,,judy.chen,2024-06-30 13:46:46
631,TCK-00631,High,Resolved,Other,Other issue #631,Other ticket with high priority; currently resolved.,2024-02-23,2024-03-09,bob.jones,2024-02-23 17:21:23
632,TCK-00632,High,Closed,Network,Network issue #632,Network ticket with high priority; currently closed.,2024-04-16,2024-05-12,bob.jones,2024-04-16 18:21:25
633,TCK-00633,Medium,Closed,Other,Other issue #633,Other ticket with medium priority; currently closed.,2024-11-11,2024-12-03,eve.owens,2024-11-11 17:06:45
634,TCK-00634,Medium,Resolved,Access,Access issue #634,Access ticket with medium priority; currently resolved.,2024-08-14,2024-09-09,grace.patel,2024-08-14 14:05:46
635,TCK-00635,High,Resolved,Access,Access issue #635,Access ticket with high priority; currently resolved.,2024-10-07,2024-10-30,frank.wong,2024-10-07 15:05:05
636,TCK-00636,Medium,Resolved,Hardware,Hardware issue #636,Hardware ticket with medium priority; currently resolved.,2024-07-16,2024-07-22,judy.chen,2024-07-16 15:02:15
637,TCK-00637,Critical,In Progress,Other,Other issue #637,Other ticket with critical priority; currently in progress.,2024-04-14,,alice.smith,2024-04-14 16:49:55
638,TCK-00638,Low,Open,Security,Security issue #638,Security ticket with low priority; currently open.,2024-06-02,,ivan.ali,2024-06-02 14:38:21
639,TCK-00639,Medium,Open,Software,Software issue #639,Software ticket with medium priority; currently open.,2024-02-06,,,2024-02-06 15:36:05
640,TCK-00640,Medium,Open,Hardware,Hardware issue #640,Hardware ticket with medium priority; currently open.,2024-02-28,,judy.chen,2024-02-28 14:48:43
641,TCK-00641,Medium,Closed,Other,Other issue #641,Other ticket with medium priority; currently closed.,2024-11-08,2024-11-23,judy.chen,2024-11-08 10:03:02
642,TCK-00642,High,Resolved,Other,Other issue #642,Other ticket with high priority; currently resolved.,2024-06-26,2024-07-21,ivan.ali,2024-06-26 16:00:07
643,TCK-00643,High,Closed,Access,Access issue #643,Access ticket with high priority; currently closed.,2024-08-04,2024-08-11,grace.patel,2024-08-04 13:33:21
644,TCK-00644,Low,In Progress,Software,Software issue #644,Software ticket with low priority; currently in progress.,2024-11-03,,diana.lee,2024-11-03 13:21:29
645,TCK-00645,High,In Progress,Software,Software issue #645,Software ticket with high priority; currently in progress.,2024-02-20,,bob.jones,2024-02-20 10:01:32
646,TCK-00646,High,Closed,Other,Other issue #646,Other ticket with high priority; currently closed.,2024-04-16,2024-05-12,diana.lee,2024-04-16 17:11:59
647,TCK-00647,Medium,Resolved,Software,Software issue #647,Software ticket with medium priority; currently resolved.,2024-02-14,2024-03-12,diana.lee,2024-02-14 15:51:04
648,TCK-00648,High,Closed,Network,Network issue #648,Network ticket with high priority; currently closed.,2024-02-02,2024-02-28,charlie.khan,2024-02-02 12:20:45
649,TCK-00649,Medium,On Hold,Hardware,Hardware issue #649,Hardware ticket with medium priority; currently on hold.,2024-11-03,,ivan.ali,2024-11-03 18:34:59
650,TCK-00650,Medium,Closed,Access,Access issue #650,Access ticket with medium priority; currently closed.,2024-09-04,2024-09-18,ivan.ali,2024-09-04 13:02:31
651,TCK-00651,Medium,Resolved,Other,Other issue #651,Other ticket with medium priority; currently resolved.,2024-09-06,2024-09-11,alice.smith,2024-09-06 09:05:39
652,TCK-00652,Low,In Progress,Security,Security issue #652,Security ticket with low priority; currently in progress.,2024-05-24,,heidi.ng,2024-05-24 08:33:16
653,TCK-00653,Low,Closed,Software,Software issue #653,Software ticket with low priority; currently closed.,2024-11-16,2024-12-01,eve.owens,2024-11-16 08:39:21
654,TCK-00654,Low,Resolved,Access,Access issue #654,Access ticket with low priority; currently resolved.,2024-02-22,2024-02-23,frank.wong,2024-02-22 16:25:57
655,TCK-00655,High,Closed,Other,Other issue #655,Other ticket with high priority; currently closed.,2024-06-05,2024-06-14,charlie.khan,2024-06-05 15:24:17
656,TCK-00656,Medium,On Hold,Security,Security issue #656,Security ticket with medium priority; currently on hold.,2024-11-26,,alice.smith,2024-11-26 15:31:59
657,TCK-00657,Critical,Closed,Access,Access issue #657,Access ticket with critical priority; currently closed.,2024-03-22,2024-04-08,ivan.ali,2024-03-22 09:10:38
658,TCK-00658,High,In Progress,Software,Software issue #658,Software ticket with high priority; currently in progress.,2024-11-18,,bob.jones,2024-11-18 15:58:21
659,TCK-00659,Medium,Open,Software,Software issue #659,Software ticket with medium priority; currently open.,2024-03-01,,,2024-03-01 10:21:34
660,TCK-00660,High,On Hold,Security,Security issue #660,Security ticket with high priority; currently on hold.,2024-06-10,,diana.lee,2024-06-10 15:18:51
661,TCK-00661,Critical,Open,Network,Network issue #661,Network ticket with critical priority; currently open.,2024-10-27,,frank.wong,2024-10-27 11:32:39
662,TCK-00662,Low,In Progress,Software,Software issue #662,Software ticket with low priority; currently in progress.,2024-07-17,,alice.smith,2024-07-17 16:15:49
663,TCK-00663,Medium,Closed,Network,Network issue #663,Network ticket with medium priority; currently closed.,2024-04-08,2024-05-03,bob.jones,2024-04-08 12:50:34
664,TCK-00664,Low,Resolved,Hardware,Hardware issue #664,Hardware ticket with low priority; currently resolved.,2024-01-06,2024-01-22,judy.chen,2024-01-06 11:54:15
665,TCK-00665,Medium,Open,Access,Access issue #665,Access ticket with medium priority; currently open.,2024-10-27,,,2024-10-27 16:53:21
666,TCK-00666,Low,Closed,Hardware,Hardware issue #666,Hardware ticket with low priority; currently closed.,2024-11-08,2024-11-28,bob.jones,2024-11-08 11:33:30
667,TCK-00667,Medium,In Progress,Software,Software issue #667,Software ticket with medium priority; currently in progress.,2024-04-18,,ivan.ali,2024-04-18 15:17:43
668,TCK-00668,High,Resolved,Access,Access issue #668,Access ticket with high priority; currently resolved.,2024-09-14,2024-09-17,frank.wong,2024-09-14 11:00:54
669,TCK-00669,High,In Progress,Access,Access issue #669,Access ticket with high priority; currently in progress.,2024-04-24,,bob.jones,2024-04-24 15:18:24
670,TCK-00670,High,Closed,Hardware,Hardware issue #670,Hardware ticket with high priority; currently closed.,2024-02-01,2024-02-14,bob.jones,2024-02-01 16:08:43
671,TCK-00671,Medium,In Progress,Hardware,Hardware issue #671,Hardware ticket with medium priority; currently in progress.,2024-04-25,,ivan.ali,2024-04-25 18:54:56
672,TCK-00672,High,Resolved,Software,Software issue #672,Software ticket with high priority; currently resolved.,2024-06-27,2024-07-09,frank.wong,2024-06-27 11:14:08
673,TCK-00673,High,Resolved,Hardware,Hardware issue #673,Hardware ticket with high priority; currently resolved.,2024-12-07,2025-01-03,heidi.ng,2024-12-07 16:05:30
674,TCK-00674,Critical,Resolved,Security,Security issue #674,Security ticket with critical priority; currently resolved.,2024-12-31,2025-01-03,diana.lee,2024-12-31 13:56:10
675,TCK-00675,High,Closed,Network,Network issue #675,Network ticket with high priority; currently closed.,2024-11-24,2024-12-04,heidi.ng,2024-11-24 18:29:01
676,TCK-00676,High,Closed,Security,Security issue #676,Security ticket with high priority; currently closed.,2024-06-24,2024-07-16,frank.wong,2024-06-24 15:11:54
677,TCK-00677,Low,Resolved,Hardware,Hardware issue #677,Hardware ticket with low priority; currently resolved.,2024-07-19,2024-07-22,frank.wong,2024-07-19 10:00:37
678,TCK-00678,Medium,Closed,Other,Other issue #678,Other ticket with medium priority; currently closed.,2024-12-01,2024-12-04,charlie.khan,2024-12-01 14:48:37
679,TCK-00679,Low,Open,Software,Software issue #679,Software ticket with low priority; currently open.,2024-09-14,,frank.wong,2024-09-14 16:27:44
680,TCK-00680,Low,Resolved,Security,Security issue #680,Security ticket with low priority; currently resolved.,2024-08-15,2024-08-16,charlie.khan,2024-08-15 10:49:19
681,TCK-00681,Medium,Resolved,Other,Other issue #681,Other ticket with medium priority; currently resolved.,2024-01-27,2024-02-24,eve.owens,2024-01-27 16:34:07
682,TCK-00682,High,On Hold,Other,Other issue #682,Other ticket with high priority; currently on hold.,2024-05-02,,charlie.khan,2024-05-02 13:19:05
683,TCK-00683,Critical,Closed,Hardware,Hardware issue #683,Hardware ticket with critical priority; currently closed.,2024-10-12,2024-10-24,heidi.ng,2024-10-12 14:51:54
684,TCK-00684,Medium,On Hold,Security,Security issue #684,Security ticket with medium priority; currently on hold.,2024-09-22,,ivan.ali,2024-09-22 18:12:12
685,TCK-00685,Medium,In Progress,Security,Security issue #685,Security ticket with medium priority; currently in progress.,2024-01-30,,alice.smith,2024-01-30 08:52:37
686,TCK-00686,Medium,In Progress,Security,Security issue #686,Security ticket with medium priority; currently in progress.,2024-05-20,,eve.owens,2024-05-20 16:55:41
687,TCK-00687,Medium,Resolved,Access,Access issue #687,Access ticket with medium priority; currently resolved.,2024-07-04,2024-07-18,charlie.khan,2024-07-04 12:45:04
688,TCK-00688,High,Open,Access,Access issue #688,Access ticket with high priority; currently open.,2024-01-27,,heidi.ng,2024-01-27 14:36:38
689,TCK-00689,Medium,Open,Software,Software issue #689,Software ticket with medium priority; currently open.,2024-06-14,,ivan.ali,2024-06-14 14:31:43
690,TCK-00690,High,Closed,Access,Access issue #690,Access ticket with high priority; currently closed.,2024-10-21,2024-11-04,frank.wong,2024-10-21 08:54:53
691,TCK-00691,Low,Open,Software,Software issue #691,Software ticket with low priority; currently open.,2024-04-30,,,2024-04-30 18:30:35
692,TCK-00692,Medium,Resolved,Access,Access issue #692,Access ticket with medium priority; currently resolved.,2024-10-11,2024-11-04,ivan.ali,2024-10-11 17:17:53
693,TCK-00693,High,Open,Hardware,Hardware issue #693,Hardware ticket with high priority; currently open.,2024-08-13,,,2024-08-13 11:46:49
694,TCK-00694,Low,In Progress,Other,Other issue #694,Other ticket with low priority; currently in progress.,2024-02-02,,charlie.khan,2024-02-02 13:12:50
695,TCK-00695,Critical,On Hold,Software,Software issue #695,Software ticket with critical priority; currently on hold.,2024-08-09,,frank.wong,2024-08-09 14:04:55
696,TCK-00696,Critical,Resolved,Security,Security issue #696,Security ticket with critical priority; currently resolved.,2024-11-16,2024-12-08,eve.owens,2024-11-16 12:48:40
697,TCK-00697,High,Resolved,Network,Network issue #697,Network ticket with high priority; currently resolved.,2024-03-26,2024-04-20,eve.owens,2024-03-26 18:37:50
698,TCK-00698,Medium,On Hold,Security,Security issue #698,Security ticket with medium priority; currently on hold.,2024-04-21,,heidi.ng,2024-04-21 18:16:02
699,TCK-00699,Critical,In Progress,Software,Software issue #699,Software ticket with critical priority; currently in progress.,2024-02-18,,judy.chen,2024-02-18 13:36:14
700,TCK-00700,Low,Resolved,Security,Security issue #700,Security ticket with low priority; currently resolved.,2024-10-15,2024-11-08,alice.smith,2024-10-15 08:35:00
701,TCK-00701,High,Closed,Network,Network issue #701,Network ticket with high priority; currently closed.,2024-03-01,2024-03-04,heidi.ng,2024-03-01 10:05:56
702,TCK-00702,Medium,Resolved,Hardware,Hardware issue #702,Hardware ticket with medium priority; currently resolved.,2024-01-28,2024-02-14,grace.patel,2024-01-28 11:20:49
703,TCK-00703,Low,In Progress,Network,Network issue #703,Network ticket with low priority; currently in progress.,2024-07-21,,frank.wong,2024-07-21 08:25:43
704,TCK-00704,Medium,In Progress,Other,Other issue #704,Other ticket with medium priority; currently in progress.,2024-07-08,,frank.wong,2024-07-08 11:19:11
705,TCK-00705,Low,Resolved,Hardware,Hardware issue #705,Hardware ticket with low priority; currently resolved.,2024-09-21,2024-10-14,charlie.khan,2024-09-21 08:36:00
706,TCK-00706,Low,In Progress,Other,Other issue #706,Other ticket with low priority; currently in progress.,2024-05-06,,bob.jones,2024-05-06 11:02:23
707,TCK-00707,Medium,Open,Other,Other issue #707,Other ticket with medium priority; currently open.,2024-10-16,,frank.wong,2024-10-16 10:57:32
708,TCK-00708,Medium,Open,Hardware,Hardware issue #708,Hardware ticket with medium priority; currently open.,2024-04-12,,,2024-04-12 18:38:00
709,TCK-00709,Critical,Closed,Security,Security issue #709,Security ticket with critical priority; currently closed.,2024-01-23,2024-02-14,charlie.khan,2024-01-23 14:55:54
710,TCK-00710,Critical,Closed,Access,Access issue #710,Access ticket with critical priority; currently closed.,2024-06-23,2024-07-07,ivan.ali,2024-06-23 09:05:51
711,TCK-00711,High,Open,Access,Access issue #711,Access ticket with high priority; currently open.,2024-06-20,,charlie.khan,2024-06-20 14:11:15
712,TCK-00712,Medium,In Progress,Other,Other issue #712,Other ticket with medium priority; currently in progress.,2024-10-08,,heidi.ng,2024-10-08 14:12:18
713,TCK-00713,High,In Progress,Other,Other issue #713,Other ticket with high priority; currently in progress.,2024-04-14,,eve.owens,2024-04-14 18:33:44
714,TCK-00714,High,Resolved,Other,Other issue #714,Other ticket with high priority; currently resolved.,2024-05-22,2024-06-07,alice.smith,2024-05-22 11:41:56
715,TCK-00715,High,Resolved,Other,Other issue #715,Other ticket with high priority; currently resolved.,2024-12-23,2025-01-15,ivan.ali,2024-12-23 12:38:05
716,TCK-00716,Medium,Open,Access,Access issue #716,Access ticket with medium priority; currently open.,2024-05-11,,charlie.khan,2024-05-11 15:17:57
717,TCK-00717,Medium,Closed,Hardware,Hardware issue #717,Hardware ticket with medium priority; currently closed.,2024-01-24,2024-01-28,alice.smith,2024-01-24 12:54:39
718,TCK-00718,Medium,Resolved,Hardware,Hardware issue #718,Hardware ticket with medium priority; currently resolved.,2024-08-02,2024-08-03,alice.smith,2024-08-02 17:08:00
719,TCK-00719,Medium,Resolved,Hardware,Hardware issue #719,Hardware ticket with medium priority; currently resolved.,2024-07-26,2024-07-31,ivan.ali,2024-07-26 16:16:31
720,TCK-00720,Medium,In Progress,Access,Access issue #720,Access ticket with medium priority; currently in progress.,2024-03-03,,diana.lee,2024-03-03 10:58:19
721,TCK-00721,Medium,Resolved,Software,Software issue #721,Software ticket with medium priority; currently resolved.,2024-07-29,2024-08-23,heidi.ng,2024-07-29 18:41:13
722,TCK-00722,Medium,In Progress,Security,Security issue #722,Security ticket with medium priority; currently in progress.,2024-03-08,,grace.patel,2024-03-08 08:12:06
723,TCK-00723,Medium,Closed,Access,Access issue #723,Access ticket with medium priority; currently closed.,2024-03-12,2024-04-08,charlie.khan,2024-03-12 09:16:31
724,TCK-00724,Critical,On Hold,Network,Network issue #724,Network ticket with critical priority; currently on hold.,2024-08-05,,bob.jones,2024-08-05 13:06:23
725,TCK-00725,Critical,Closed,Other,Other issue #725,Other ticket with critical priority; currently closed.,2024-09-09,2024-09-15,frank.wong,2024-09-09 08:20:30
726,TCK-00726,Critical,Open,Security,Security issue #726,Security ticket with critical priority; currently open.,2024-09-09,,eve.owens,2024-09-09 15:22:49
727,TCK-00727,Medium,Closed,Network,Network issue #727,Network ticket with medium priority; currently closed.,2024-06-10,2024-07-05,heidi.ng,2024-06-10 15:33:56
728,TCK-00728,High,On Hold,Network,Network issue #728,Network ticket with high priority; currently on hold.,2024-10-29,,grace.patel,2024-10-29 15:46:00
729,TCK-00729,Medium,Resolved,Other,Other issue #729,Other ticket with medium priority; currently resolved.,2024-03-27,2024-04-21,alice.smith,2024-03-27 09:58:03
730,TCK-00730,High,In Progress,Hardware,Hardware issue #730,Hardware ticket with high priority; currently in progress.,2024-10-04,,ivan.ali,2024-10-04 10:03:30
731,TCK-00731,Critical,Resolved,Software,Software issue #731,Software ticket with critical priority; currently resolved.,2024-06-20,2024-07-14,frank.wong,2024-06-20 18:53:32
732,TCK-00732,High,Closed,Hardware,Hardware issue #732,Hardware ticket with high priority; currently closed.,2024-04-08,2024-05-01,alice.smith,2024-04-08 12:23:58
733,TCK-00733,Medium,Resolved,Security,Security issue #733,Security ticket with medium priority; currently resolved.,2024-02-01,2024-02-27,charlie.khan,2024-02-01 17:34:39
734,TCK-00734,Medium,Resolved,Access,Access issue #734,Access ticket with medium priority; currently resolved.,2024-07-07,2024-08-06,eve.owens,2024-07-07 08:09:07
735,TCK-00735,High,Closed,Security,Security issue #735,Security ticket with high priority; currently closed.,2024-07-07,2024-07-08,frank.wong,2024-07-07 11:43:23
736,TCK-00736,Medium,On Hold,Security,Security issue #736,Security ticket with medium priority; currently on hold.,2024-09-11,,judy.chen,2024-09-11 17:42:41
737,TCK-00737,Medium,Resolved,Access,Access issue #737,Access ticket with medium priority; currently resolved.,2024-10-24,2024-11-21,diana.lee,2024-10-24 18:41:47
738,TCK-00738,Medium,Resolved,Security,Security issue #738,Security ticket with medium priority; currently resolved.,2024-11-04,2024-11-29,frank.wong,2024-11-04 10:45:22
739,TCK-00739,High,On Hold,Access,Access issue #739,Access ticket with high priority; currently on hold.,2024-04-27,,bob.jones,2024-04-27 08:06:55
740,TCK-00740,Medium,Resolved,Security,Security issue #740,Security ticket with medium priority; currently resolved.,2024-10-08,2024-10-24,charlie.khan,2024-10-08 14:53:37
741,TCK-00741,High,On Hold,Software,Software issue #741,Software ticket with high priority; currently on hold.,2024-04-01,,diana.lee,2024-04-01 15:23:37
742,TCK-00742,Low,Closed,Security,Security issue #742,Security ticket with low priority; currently closed.,2024-01-30,2024-02-01,charlie.khan,2024-01-30 08:31:02
743,TCK-00743,Medium,Closed,Other,Other issue #743,Other ticket with medium priority; currently closed.,2024-03-21,2024-04-13,frank.wong,2024-03-21 17:50:20
744,TCK-00744,Medium,Open,Hardware,Hardware issue #744,Hardware ticket with medium priority; currently open.,2024-05-16,,,2024-05-16 13:05:53
745,TCK-00745,Low,In Progress,Security,Security issue #745,Security ticket with low priority; currently in progress.,2024-04-24,,charlie.khan,2024-04-24 18:35:54
746,TCK-00746,Medium,Closed,Software,Software issue #746,Software ticket with medium priority; currently closed.,2024-11-15,2024-11-28,heidi.ng,2024-11-15 09:30:40
